-1.000000000000000000e+01 -8.560000000000000000e+02
-9.899497487437185939e+00 -8.285532132773156491e+02
-9.798994974874371877e+00 -8.016861794388979661e+02
-9.698492462311557816e+00 -7.753928075771905242e+02
-9.597989949748743754e+00 -7.496670067846365555e+02
-9.497487437185929693e+00 -7.245026861536794058e+02
-9.396984924623115631e+00 -6.998937547767624210e+02
-9.296482412060301570e+00 -6.758341217463291741e+02
-9.195979899497487509e+00 -6.523176961548226700e+02
-9.095477386934673447e+00 -6.293383870946865954e+02
-8.994974874371859386e+00 -6.068901036583640689e+02
-8.894472361809045324e+00 -5.849667549382984362e+02
-8.793969849246231263e+00 -5.635622500269332704e+02
-8.693467336683417201e+00 -5.426704980167116901e+02
-8.592964824120603140e+00 -5.222854080000772683e+02
-8.492462311557789079e+00 -5.024008890694730667e+02
-8.391959798994975017e+00 -4.830108503173426016e+02
-8.291457286432160956e+00 -4.641092008361293324e+02
-8.190954773869346894e+00 -4.456898497182764913e+02
-8.090452261306532833e+00 -4.277467060562274810e+02
-7.989949748743718771e+00 -4.102736789424255903e+02
-7.889447236180904710e+00 -3.932646774693142788e+02
-7.788944723618090649e+00 -3.767136107293367786e+02
-7.688442211055276587e+00 -3.606143878149364355e+02
-7.587939698492462526e+00 -3.449609178185567089e+02
-7.487437185929648464e+00 -3.297471098326409447e+02
-7.386934673366834403e+00 -3.149668729496323749e+02
-7.286432160804020342e+00 -3.006141162619745160e+02
-7.185929648241206280e+00 -2.866827488621106568e+02
-7.085427135678392219e+00 -2.731666798424840863e+02
-6.984924623115578157e+00 -2.600598182955382640e+02
-6.884422110552764096e+00 -2.473560733137164220e+02
-6.783919597989950034e+00 -2.350493539894620199e+02
-6.683417085427135973e+00 -2.231335694152183180e+02
-6.582914572864321912e+00 -2.116026286834288044e+02
-6.482412060301507850e+00 -2.004504408865367111e+02
-6.381909547738693789e+00 -1.896709151169854408e+02
-6.281407035175879727e+00 -1.792579604672183109e+02
-6.180904522613065666e+00 -1.692054860296787524e+02
-6.080402010050251604e+00 -1.595074008968100543e+02
-5.979899497487436655e+00 -1.501576141610554771e+02
-5.879396984924622593e+00 -1.411500349148585656e+02
-5.778894472361808532e+00 -1.324785722506626371e+02
-5.678391959798994471e+00 -1.241371352609109806e+02
-5.577889447236180409e+00 -1.161196330380469419e+02
-5.477386934673366348e+00 -1.084199746745139095e+02
-5.376884422110552286e+00 -1.010320692627552432e+02
-5.276381909547738225e+00 -9.394982589521427485e+01
-5.175879396984924163e+00 -8.716715366433436429e+01
-5.075376884422110102e+00 -8.067796166255887158e+01
-4.974874371859296041e+00 -7.447615898233114251e+01
-4.874371859296481979e+00 -6.855565471609452288e+01
-4.773869346733667918e+00 -6.291035795629237271e+01
-4.673366834170853856e+00 -5.753417779536808041e+01
-4.572864321608039795e+00 -5.242102332576492074e+01
-4.472361809045225733e+00 -4.756480363992633897e+01
-4.371859296482411672e+00 -4.295942783029562406e+01
-4.271356783919597611e+00 -3.859880498931615023e+01
-4.170854271356783549e+00 -3.447684420943127748e+01
-4.070351758793969488e+00 -3.058745458308433740e+01
-3.969849246231155426e+00 -2.692454520271872198e+01
-3.869346733668341365e+00 -2.348202516077774149e+01
-3.768844221105527303e+00 -2.025380354970477370e+01
-3.668341708542713242e+00 -1.723378946194317862e+01
-3.567839195979899181e+00 -1.441589198993628784e+01
-3.467336683417085119e+00 -1.179402022612746848e+01
-3.366834170854271058e+00 -9.362083262960080532e+00
-3.266331658291456996e+00 -7.113990192877462704e+00
-3.165829145728642935e+00 -5.043650108322982106e+00
-3.065326633165828873e+00 -3.144972101739977433e+00
-2.964824120603014812e+00 -1.411865265571815797e+00
-2.864321608040200751e+00 1.617613077381605535e-01
-2.763819095477386689e+00 1.581998525746586282e+00
-2.663316582914572628e+00 2.854937296010115588e+00
-2.562814070351758566e+00 3.986668526085392017e+00
-2.462311557788944505e+00 4.983283123529062664e+00
-2.361809045226130443e+00 5.850871995897776401e+00
-2.261306532663316382e+00 6.595526050748174107e+00
-2.160804020100502321e+00 7.223336195636905543e+00
-2.060301507537688259e+00 7.740393338120617805e+00
-1.959798994974873310e+00 8.152788385755959766e+00
-1.859296482412059248e+00 8.466612246099568750e+00
-1.758793969849245187e+00 8.687955826708098073e+00
-1.658291457286431125e+00 8.822910035138193052e+00
-1.557788944723617064e+00 8.877565778946499009e+00
-1.457286432160803002e+00 8.858013965689663038e+00
-1.356783919597988941e+00 8.770345502924332237e+00
-1.256281407035174880e+00 8.620651298207151925e+00
-1.155778894472360818e+00 8.415022259094769197e+00
-1.055276381909546757e+00 8.159549293143831150e+00
-9.547738693467326954e-01 7.860323307910981327e+00
-8.542713567839186339e-01 7.523435210952869490e+00
-7.537688442211045725e-01 7.154975909826140068e+00
-6.532663316582905111e-01 6.761036312087440159e+00
-5.527638190954764497e-01 6.347707325293415970e+00
-4.522613065326623882e-01 5.921079857000713709e+00
-3.517587939698483268e-01 5.487244814765980472e+00
-2.512562814070342654e-01 5.052293106145861579e+00
-1.507537688442202040e-01 4.622315638697004125e+00
-5.025125628140614253e-02 4.203403319976054320e+00
5.025125628140791889e-02 3.801647057539658370e+00
1.507537688442219803e-01 3.423137758944462927e+00
2.512562814070360417e-01 3.073966331747114200e+00
3.517587939698501032e-01 2.760223683504259284e+00
4.522613065326641646e-01 2.488000721772543500e+00
5.527638190954782260e-01 2.263388354108613498e+00
6.532663316582922874e-01 2.092477488069116376e+00
7.537688442211063489e-01 1.981359031210697896e+00
8.542713567839204103e-01 1.936123891090004712e+00
9.547738693467344717e-01 1.962862975263683030e+00
1.055276381909548533e+00 2.067667191288379058e+00
1.155778894472362595e+00 2.256627446720739449e+00
1.256281407035176656e+00 2.535834649117410855e+00
1.356783919597990717e+00 2.911379706035039483e+00
1.457286432160804779e+00 3.389353525030271541e+00
1.557788944723618840e+00 3.975847013659753237e+00
1.658291457286432902e+00 4.676951079480131668e+00
1.758793969849246963e+00 5.498756630048053040e+00
1.859296482412061025e+00 6.447354572920161786e+00
1.959798994974875086e+00 7.528835815653106778e+00
2.060301507537689147e+00 8.749291265803535111e+00
2.160804020100503209e+00 1.011481183092809033e+01
2.261306532663317270e+00 1.163148841858342308e+01
2.361809045226131332e+00 1.330541193632617336e+01
2.462311557788945393e+00 1.514267329171299181e+01
2.562814070351759455e+00 1.714936339230052198e+01
2.663316582914573516e+00 1.933157314564541451e+01
2.763819095477387577e+00 2.169539345930431651e+01
2.864321608040201639e+00 2.424691524083386440e+01
2.964824120603015700e+00 2.699222939779072306e+01
3.065326633165829762e+00 2.993742683773151469e+01
3.165829145728643823e+00 3.308859846821290773e+01
3.266331658291457885e+00 3.645183519679153505e+01
3.366834170854271946e+00 4.003322793102404376e+01
3.467336683417086007e+00 4.383886757846709514e+01
3.567839195979900069e+00 4.787484504667730789e+01
3.668341708542714130e+00 5.214725124321135752e+01
3.768844221105528192e+00 5.666217707562587691e+01
3.869346733668342253e+00 6.142571345147751316e+01
3.969849246231156314e+00 6.644395127832289916e+01
4.070351758793970376e+00 7.172298146371869620e+01
4.170854271356784437e+00 7.726889491522157982e+01
4.271356783919598499e+00 8.308778254038813316e+01
4.371859296482412560e+00 8.918573524677505304e+01
4.472361809045226622e+00 9.556884394193895105e+01
4.572864321608040683e+00 1.022431995334365098e+02
4.673366834170854744e+00 1.092148929288243551e+02
4.773869346733668806e+00 1.164900150356591269e+02
4.874371859296482867e+00 1.240746567614974936e+02
4.974874371859296929e+00 1.319749090138960810e+02
5.075376884422110990e+00 1.401968627004114865e+02
5.175879396984925052e+00 1.487466087286005063e+02
5.276381909547739113e+00 1.576302380060196242e+02
5.376884422110553174e+00 1.668538414402256080e+02
5.477386934673367236e+00 1.764235099387749983e+02
5.577889447236181297e+00 1.863453344092245345e+02
5.678391959798995359e+00 1.966254057591308140e+02
5.778894472361809420e+00 2.072698148960504341e+02
5.879396984924623482e+00 2.182846527275401627e+02
5.979899497487437543e+00 2.296760101611565688e+02
6.080402010050253381e+00 2.414499781044565339e+02
6.180904522613065666e+00 2.536126474649960301e+02
6.281407035175881504e+00 2.661701091503325642e+02
6.381909547738693789e+00 2.791284540680220516e+02
6.482412060301509626e+00 2.924937731256218285e+02
6.582914572864321912e+00 3.062721572306876965e+02
6.683417085427137749e+00 3.204696972907773329e+02
6.783919597989950034e+00 3.350924842134462551e+02
6.884422110552765872e+00 3.501466089062521974e+02
6.984924623115578157e+00 3.656381622767508475e+02
7.085427135678393995e+00 3.815732352324997692e+02
7.185929648241206280e+00 3.979579186810545934e+02
7.286432160804022118e+00 4.147983035299731114e+02
7.386934673366834403e+00 4.321004806868107835e+02
7.487437185929650241e+00 4.498705410591254577e+02
7.587939698492462526e+00 4.681145755544724807e+02
7.688442211055278364e+00 4.868386750804098710e+02
7.788944723618090649e+00 5.060489305444929755e+02
7.889447236180906486e+00 5.257514328542796420e+02
7.989949748743718771e+00 5.459522729173252173e+02
8.090452261306534609e+00 5.666575416411878905e+02
8.190954773869346894e+00 5.878733299334226103e+02
8.291457286432162732e+00 6.096057287015878501e+02
8.391959798994975017e+00 6.318608288532382176e+02
8.492462311557790855e+00 6.546447212959324133e+02
8.592964824120603140e+00 6.779634969372252726e+02
8.693467336683418978e+00 7.018232466846749276e+02
8.793969849246231263e+00 7.262300614458367818e+02
8.894472361809047101e+00 7.511900321282688537e+02
8.994974874371859386e+00 7.767092496395262060e+02
9.095477386934675224e+00 8.027938048871670844e+02
9.195979899497487509e+00 8.294497887787463242e+02
9.296482412060303346e+00 8.566832922218227395e+02
9.396984924623115631e+00 8.845004061239507109e+02
9.497487437185931469e+00 9.129072213926890527e+02
9.597989949748743754e+00 9.419098289355923725e+02
9.698492462311559592e+00 9.715143196602193711e+02
9.798994974874371877e+00 1.001726784474124429e+03
9.899497487437187715e+00 1.032553314284866474e+03
1.000000000000000000e+01 1.064000000000000000e+03
